cell_id,lat,lon,depth_km,Degree,Betweenness,Closeness,PageRank,community
75_84_0,42.009660000000004,12.746033333333335,0.0,0.00228310502283105,0.00012344253353143518,0.3167518983418565,0.00010014150998626004,7
80_98_0,43.265899999999995,13.382566666666667,0.0,0.0009784735812133072,7.803989321202459e-07,0.2671604400392114,6.706967656458336e-05,7
92_96_1,42.967,14.883,10.0,0.00016307893020221786,1.988929617747617e-09,0.24057436541253088,1.7951846325295657e-05,13
66_106_1,44.02070740740741,11.711133333333335,10.0,0.003587736464448793,7.195679875355817e-05,0.3187441521987733,0.00018618563239147746,13
59_127_0,45.939,10.891599999999999,0.0,0.0004892367906066536,8.397731122591068e-05,0.26261804321291676,3.110458820474886e-05,10
70_104_1,43.82054117647059,12.22454117647059,10.0,0.0018754076973255054,0.0001365398448267543,0.264071314758193,0.00011556139574009167,10
84_132_1,46.266999999999996,14.126999999999999,10.0,0.00032615786040443573,4.595058823224851e-08,0.2089196279513475,3.164521604397379e-05,13
77_46_1,38.5757,12.764125,10.0,0.0006523157208088715,8.640901806759632e-05,0.28185975960102044,4.294710789162685e-05,13
93_15_1,35.696,14.429,10.0,0.00016307893020221786,0.0,0.2198952879581152,2.1424782463812232e-05,13
99_71_0,40.726589230769235,15.469231538461539,0.0,0.01761252446183953,0.0058975100722335125,0.35855455502280437,0.0007934336605389559,13
94_76_0,41.1969875,14.9177625,0.0,0.001223091976516634,5.381779534834409e-06,0.2963965488073084,5.733870237466368e-05,3
82_83_1,41.900711111111114,13.571927777777779,10.0,0.002609262883235486,2.2441202021645744e-05,0.32142576333377015,9.614290393689825e-05,11
99_37_0,37.68256483516484,15.189671428571428,0.0,0.012720156555772993,0.0028095441002205985,0.3546456146438796,0.0005927553552095088,7
80_102_0,43.63105,13.4390875,0.0,0.001304631441617743,9.842256813240243e-06,0.2959459459459459,5.697162269669028e-05,7
77_94_1,42.90765237642585,13.034371197718631,10.0,0.0785225048923679,0.031895255325061884,0.41564427574052737,0.008638474730973265,1
112_51_0,38.845,16.759,0.0,0.00016307893020221786,0.0,0.29362191151120476,1.567920756889536e-05,2
79_99_0,43.33743973509934,13.259887417218543,0.0,0.03979125896934116,0.014447043366767352,0.38090505326583224,0.0019615108223196513,2
96_42_1,38.13582568306011,14.905067213114755,10.0,0.01679712981082844,0.0050847932795517,0.3543791718438466,0.0010511492543871185,5
91_47_1,38.62139375,14.38353125,10.0,0.002527723418134377,0.00018486279362411127,0.29934828772974686,0.0001264349557487557,5
62_105_0,43.9595,11.246125,0.0,0.0006523157208088715,8.478931299919852e-05,0.2901211203633611,3.394718132578096e-05,7
68_104_0,43.86600727848101,11.986157911392405,0.0,0.019651011089367253,0.004259981855872166,0.3666367713004484,0.0016353485635544533,0
82_99_0,43.338,13.682500000000001,0.0,0.00032615786040443573,5.076353472485879e-07,0.2718808193668529,2.2581514181754126e-05,9
83_87_0,42.246476923076926,13.691688461538462,0.0,0.004076973255055447,0.00031195005623703225,0.33307984790874523,0.0001472888335846637,9
63_108_1,44.204813953488376,11.365109302325582,10.0,0.00611545988258317,0.00041823080662997794,0.33651629897925583,0.00028964230200415487,5
33_117_1,45.07,7.554,10.0,0.00016307893020221786,5.804831150239058e-06,0.2518068331143233,1.8017706244113555e-05,3
93_72_0,40.882266666666666,14.7754,0.0,0.0004892367906066536,2.933774280615656e-08,0.2292079392965275,4.1915262558959133e-05,3
73_92_1,42.75322692307692,12.526711538461539,10.0,0.003995433789954338,0.0025622300164280655,0.3220841978097014,0.0002024862322892852,2
76_96_1,43.09366097560975,12.902557317073171,10.0,0.011904761904761904,0.0026465687851495783,0.35160550458715595,0.0004755855086562128,2
79_89_1,42.46167948246675,13.256211084643288,10.0,0.05177756033920417,0.018707768539812427,0.406469574439878,0.003942573052438195,1
105_33_1,37.28666,15.86154,10.0,0.0016307893020221786,2.3787904869946087e-05,0.2931726907630522,0.0001043774111450584,5
61_99_1,43.426050000000004,11.058116666666665,10.0,0.0009784735812133072,7.427195597115217e-05,0.2893544733861835,5.757602664064041e-05,5
92_67_0,40.4161,14.657399999999999,0.0,0.00032615786040443573,1.2850339377662795e-06,0.2984014209591474,2.3660017459664706e-05,5
77_102_3,43.634699999999995,13.0413125,30.0,0.001304631441617743,9.077314622800309e-05,0.29613889358414025,7.233915388414649e-05,5
109_112_1,44.331,17.1,10.0,0.00016307893020221786,1.2308103918332827e-08,0.22849477390866915,1.9952229022478002e-05,5
79_97_0,43.16571428571428,13.261714285714286,0.0,0.0009784735812133072,9.97747304348844e-07,0.3041138691199445,6.566121312931909e-05,2
78_97_1,43.157244642857144,13.183000000000002,10.0,0.00766470971950424,0.0005738536107339414,0.3549227296405626,0.00030496346142706686,13
99_48_23,38.664675,15.2965,230.0,0.0006523157208088715,1.9590638462358783e-06,0.2786196242360906,3.2373281870232684e-05,5
53_123_0,45.60098888888889,10.161077777777779,0.0,0.0014677103718199608,0.00016642497565998488,0.3113322502030869,6.168309579026976e-05,7
98_44_11,38.3107868852459,15.17842131147541,110.0,0.009703196347031963,0.0009893091402472418,0.3443299547968667,0.0003741705227809761,2
53_108_1,44.22106710526316,10.11873552631579,10.0,0.00839856490541422,0.0012868651498137778,0.34271342741372085,0.0004094646156737019,0
69_103_0,43.77076111111111,12.072344444444445,0.0,0.005136986301369863,0.00031871769579617555,0.3343146876022244,0.00022344347573280404,10
77_93_0,42.82170153846153,13.019405494505493,0.0,0.03294194390084801,0.010335190014379297,0.39122113053464336,0.0020977373397861243,1
107_46_4,38.433,16.201,40.0,0.00016307893020221786,8.15461143276523e-05,0.28123280132085854,1.61283580870018e-05,3
35_114_1,44.811,7.799,10.0,0.00016307893020221786,0.0,0.219517433951457,2.590695369557186e-05,3
57_107_1,44.141088888888895,10.617553703703704,10.0,0.007093933463796477,0.0006044847669021654,0.32746789137806737,0.00036972386659415665,3
112_60_0,39.659333333333336,16.865,0.0,0.0004892367906066536,8.155213013822822e-05,0.24744764133812194,3.4700493369643306e-05,0
54_108_0,44.20368598130841,10.214154205607478,0.0,0.008561643835616438,0.0006351614349974006,0.33488067281961664,0.0005278169643237287,0
