cell_id,lat,lon,depth_km,Degree,Betweenness,Closeness,PageRank,community
72_113_1,33.13953024965753,-116.47016495342466,10.0,0.01476298875200857,0.0007019076324710143,0.39024900060094586,0.00041141416813512385,10
75_122_0,33.96840429864031,-116.34036084091622,0.0,0.051419389394750936,0.010760146622609741,0.4239267721563897,0.0030759317800613107,5
75_115_1,33.3336708617647,-116.20817086260504,10.0,0.013122656668452061,0.0006212446300861296,0.3910357105456069,0.0003074046612890338,4
65_165_0,37.507234817273954,-118.5000344120108,0.0,0.008000803427959292,0.000353556827810045,0.37176886410872295,0.00026604637544446635,4
57_133_2,34.557249999999996,-118.56275,20.0,0.00046866630958757364,9.13633574176511e-08,0.34953955605480863,1.4557073754298889e-05,7
43_204_1,40.3744971295977,-122.12272269971265,10.0,0.006360471344402785,0.00020760263475920666,0.37696229367523093,0.00016066754361577829,2
63_167_0,37.63327732163206,-118.83009777978432,0.0,0.05372924477771826,0.007136887887136582,0.4297511149474896,0.0023837243368108876,5
60_105_0,32.189152783333334,-117.55040278333333,0.0,0.0008034279592929834,4.478927458431748e-05,0.3500884831296073,2.0397172204804054e-05,10
32_188_1,38.7239301,-122.89212884193549,10.0,0.0019081414033208354,1.8130216742960095e-05,0.363631937089922,4.1388455755205755e-05,9
77_128_0,34.5330895946854,-116.27117714929749,0.0,0.036020353508302086,0.004040414410033068,0.4141468757365276,0.0017500305838003586,7
34_195_1,39.37592385107759,-122.89084195344827,10.0,0.023165506159614355,0.0033498949140258493,0.4071918321724077,0.0005775608932880916,2
60_114_0,32.97570050882548,-117.75567219628401,0.0,0.04291644349223353,0.0059963949257915644,0.41752743028862954,0.0017535745873362575,4
75_125_0,34.23489648027951,-116.43207712194618,0.0,0.04187868237814676,0.004150630335751975,0.4193974110577598,0.0019754020894558635,5
68_145_1,35.835206643251624,-117.6642972892364,10.0,0.02711569362613819,0.002254001334653353,0.4084892243737009,0.0012510955963596483,3
76_108_1,32.724345,-115.9303933305,10.0,0.005757900374933048,0.0001720927536959762,0.36969839482184624,0.0002020109315065189,10
41_158_1,36.3784304637193,-120.95178365578197,10.0,0.009205945366898768,0.0005318944467478744,0.3821903787103378,0.0002080552484000841,9
70_119_0,33.5833012204893,-116.80896483394496,0.0,0.0065613283342260305,0.00024461189939121525,0.37312482044492185,0.00013584691368552252,9
32_167_0,36.93273581920851,-122.20554884735137,0.0,0.002711569362613819,6.351977306819369e-05,0.3589478617175953,6.177324405899733e-05,6
53_165_0,37.25955555555556,-119.84611111111111,0.0,0.0005690948044991966,6.624904671788777e-05,0.3377275296777841,1.548470483448327e-05,2
63_166_0,37.55558258742101,-118.79548352364633,0.0,0.06534547402249598,0.010063404109112058,0.4379865988299635,0.003035210075913353,1
62_282_2,47.59070261437909,-122.5711503267974,20.0,0.005423138725227638,0.00013319710885549273,0.3712190878588294,0.00014301740452301657,9
44_160_1,36.59565530530303,-120.6981818121212,10.0,0.002678093197643278,4.5728118735158146e-05,0.35842672362074346,6.564504302158091e-05,11
62_148_0,35.98659279861496,-118.3664048933518,0.0,0.014562131762185324,0.0013550048483197295,0.3947041568668904,0.0004331078250091682,5
62_147_0,35.902541413939396,-118.35080808,0.0,0.008536422067487948,0.00023199629276436973,0.3809669561668643,0.0001939549176936607,4
35_189_1,38.901466688,-122.54293335599999,10.0,0.0016068559185859668,3.951057801620739e-05,0.35426524827741607,3.550005098347127e-05,6
128_200_0,41.694738085714285,-112.08098809285715,0.0,0.0009373326191751473,6.343326098212491e-07,0.327048982898684,1.9847547569589414e-05,5
33_172_0,37.40439001815575,-122.22249301367741,0.0,0.002544188537761114,3.063982298725819e-05,0.36648713638984654,6.786613265558961e-05,11
73_107_1,32.60182758965517,-116.18008620344827,10.0,0.0018746652383502945,6.3801198096477975e-06,0.36028560401389426,3.7810708573656034e-05,5
71_117_1,33.438459825,-116.63507887291667,10.0,0.0067621853240492765,0.00022792654325374238,0.376501430534024,0.00016087419942246008,2
59_108_0,32.4172,-117.70056668,0.0,0.00033476164970540974,1.3272358249765493e-08,0.31392330569479915,1.0266131663934255e-05,9
72_112_0,33.03026597003485,-116.42465447282231,0.0,0.015399035886448849,0.0012025470096438402,0.3938403122033541,0.000371258040702722,4
55_191_0,39.542372775,-120.36808555555555,0.0,0.003648901981788966,6.115905764259854e-05,0.36763728554901914,7.536202139842166e-05,2
76_113_0,33.20800799307171,-116.03589316763565,0.0,0.03223754686663096,0.004933995307895481,0.4169912196211455,0.0008339028301605483,4
71_123_1,33.98310337903382,-116.79831883913045,10.0,0.03230449919657204,0.002536992432955706,0.4140378111659367,0.0008488074860982816,2
45_155_1,36.23164005546219,-120.40887254957984,10.0,0.006795661489019817,0.00014025502141514797,0.3764350072459202,0.0001497605744234965,2
75_128_0,34.4800018449712,-116.50457590970315,0.0,0.05439876807712908,0.005213996313771877,0.4278797948835477,0.002365921742372387,5
73_112_0,33.02918181707989,-116.35753030330578,0.0,0.007029994643813604,0.0009639814367289963,0.38029280712921704,0.00015017518585221549,4
35_202_0,40.00572807368421,-122.962692977193,0.0,0.001205141938939475,3.705256755182621e-06,0.34176925541165165,2.74230353322124e-05,2
64_110_0,32.7117291625,-117.2524166625,0.0,0.0005356186395286556,3.424043236348879e-05,0.29909087268212586,1.623949603700122e-05,7
67_124_1,33.99784708508946,-117.22538551941683,10.0,0.043619442956614886,0.004481672169388798,0.42625570776255706,0.0012727040300789653,7
53_165_1,37.254083325,-119.86675000000001,10.0,0.0008034279592929834,1.176924278412165e-06,0.3145977483597148,2.40279602966258e-05,11
53_195_0,39.827248514210424,-120.72405192811493,0.0,0.004217996786288163,0.00010188133762503556,0.3616727607332252,0.0001025959022514416,4
38_170_1,37.31761753044316,-121.67523506666667,10.0,0.009239421531869308,0.0004789799163221973,0.38571889728194203,0.00023240254949257624,4
118_235_0,44.620545617543854,-114.11634912105264,0.0,0.001272094268880557,7.088763278341607e-05,0.3173989268448175,2.938214465806703e-05,11
72_123_1,34.00046003262643,-116.69205342585643,10.0,0.04261515800749866,0.004583589711165983,0.4243543483819644,0.0014343019704279854,4
30_200_1,39.72334788226243,-123.49621361051463,10.0,0.006025709694697375,0.0011695413842391141,0.374120181349097,0.00015433213912233632,11
66_151_0,36.32582819648648,-118.05216927918919,0.0,0.013658275307980718,0.0006619682632871337,0.39186157862286997,0.00042753742949795404,7
73_124_0,34.11280845820896,-116.61794653656716,0.0,0.0069965184788430635,0.0001620583548315284,0.3749372426950497,0.0001414781091123198,5
39_161_1,36.606605534605656,-121.22763907491439,10.0,0.017005891805034815,0.0011074728252585993,0.40157554411389085,0.00043244519808365473,2
38_152_0,35.774971924518404,-121.10774557273882,0.0,0.005222281735404392,4.7983369905904726e-05,0.3704411017001699,0.0001286871866302662,2
66_127_0,34.213213540625,-117.4393671890625,0.0,0.0037158543117300482,7.68627256947299e-05,0.37350738337271966,8.306369685811059e-05,2
315_133_1,36.56119271041666,-89.816630203125,10.0,0.0020085698982324584,9.994984723102292e-05,0.3473165286950051,4.416463496119642e-05,2
58_126_0,33.98701388611111,-118.254694425,0.0,0.0020085698982324584,7.400918533350504e-05,0.3606074506868828,5.1639537356280056e-05,2
56_130_0,34.287736570041325,-118.57235192809918,0.0,0.010712372790573112,0.000380046788782345,0.3841959049284906,0.00046122450444087393,5
72_117_1,33.48352903324958,-116.54462688341708,10.0,0.046866630958757365,0.007135596269170004,0.42885650707056205,0.0015127553374121318,2
68_147_0,36.01613649083652,-117.71922668390803,0.0,0.039301017675415106,0.0033086518145544596,0.4232240514578788,0.0012541500095148554,3
67_279_2,47.43873284166666,-121.80380637254902,20.0,0.004284949116229245,0.00012879642630582165,0.3639730967930597,9.698839246301024e-05,2
67_145_0,35.82195138666667,-117.74965139000001,0.0,0.006494376004284949,0.00014923791854874776,0.38073873919804224,0.00014257722413856295,5
114_235_1,44.57098094761904,-114.5584762,10.0,0.0009373326191751473,2.0422062282085283e-05,0.3225987602324024,2.324976688143501e-05,11
41_158_0,36.38302544835796,-120.95704024376026,0.0,0.021223888591322976,0.00212822232936981,0.4034902882459411,0.000510445034417713,2
77_269_1,46.79441665,-120.22975,10.0,0.0001339046598821639,0.0,0.2781507518972019,1.1561216155752062e-05,13
72_113_0,33.13341452820513,-116.4793247820513,0.0,0.002477236207820032,4.799016982213052e-05,0.36508518491359293,5.243128023084968e-05,4
74_114_1,33.257495268138804,-116.27491324984227,10.0,0.01680503481521157,0.0007761281465637632,0.39280454449821167,0.00041772350883834743,2
44_140_0,34.880277766666666,-120.12922223333334,0.0,0.00020085698982324584,5.531092426084223e-07,0.3002452458489125,8.134135757196236e-06,5
40_159_0,36.47101977519002,-121.05011282256474,0.0,0.02440412426352437,0.001459992755667405,0.40734730612411874,0.0006053033529948887,2
45_128_0,33.891291675000005,-119.692208325,0.0,0.0002678093197643278,3.0694870695006226e-08,0.30118368252303845,1.1879651550845832e-05,5
33_212_3,40.79875,-123.559,30.0,0.0002678093197643278,7.074264599192764e-08,0.3086843301781507,9.100698694057439e-06,2
59_144_0,35.533428571428566,-118.60961904285715,0.0,0.00046866630958757364,5.85399882678436e-07,0.35040469208211145,1.7607724147794e-05,2
63_279_1,47.3466666625,-122.328645825,10.0,0.0005356186395286556,1.0149206940218189e-07,0.3170048391204686,1.3675128119515316e-05,2
48_131_0,34.21501281538462,-119.46507050769232,0.0,0.0015399035886448848,3.6739291731631647e-06,0.3284586457898093,4.9458313129473915e-05,5
76_122_0,33.98430805177359,-116.27129760732075,0.0,0.022161221210498124,0.0011135248960396499,0.4008211789016061,0.0012662459218553642,5
73_117_1,33.4902496304985,-116.46007951317448,10.0,0.07823379753615425,0.016225695195047126,0.44507352831622393,0.0030600393864983672,2
44_203_2,40.32031363453584,-121.99330453724146,20.0,0.0010712372790573112,8.369052200381318e-07,0.3313257689193536,2.3893993016287264e-05,2
44_204_0,40.38781679710205,-122.02769159480954,0.0,0.001305570433851098,4.2738217404714175e-05,0.34095785965392866,2.743708546940189e-05,10
69_125_1,34.11790692987013,-117.02950865974026,10.0,0.004686663095875737,0.0001895176709555179,0.36017700182065904,9.436939907265844e-05,7
36_178_1,37.96954529189811,-122.06838735356416,10.0,0.016403320835565078,0.0009087657184421244,0.3958443761263649,0.0003835298743510346,11
67_158_0,36.943106063636364,-118.13259091818182,0.0,0.0007364756293519014,3.578359519376712e-06,0.3530510217347626,1.758355420379098e-05,5
66_160_2,37.07883335,-118.29816665,20.0,0.0001339046598821639,0.0,0.292069575759946,7.217271766828215e-06,4
71_118_1,33.547057469827585,-116.67739080517242,10.0,0.00723085163363685,0.0005492945907101837,0.3768766874416492,0.00016287079153515406,2
71_102_0,32.11333870967742,-116.32597311935484,0.0,0.0018411890733797537,2.057191035415441e-05,0.36305740225330885,3.691880257651533e-05,2
61_125_1,33.936174330769234,-117.90782046615385,10.0,0.004050615961435458,0.0001004363809813953,0.3535022425239341,8.451968593995232e-05,11
72_100_0,31.973461536923075,-116.18953589846154,0.0,0.004084092126405999,0.00010060135137886323,0.37068933424334555,8.31737914219071e-05,5
64_277_0,47.20058335,-122.09666665,0.0,0.0001339046598821639,1.3516598784220837e-08,0.3101232312116525,7.255473820823667e-06,11
318_130_0,36.28461154540816,-89.49070336632653,0.0,0.011281467595072309,0.0007833526504602545,0.38530098414786723,0.0003012528421563031,11
33_195_1,39.35973809523809,-122.98565306394558,10.0,0.005557043385109802,5.971469058613523e-05,0.37718600452037326,0.0001316386381835265,7
32_189_0,38.82311177346307,-122.86453538436868,0.0,0.06494376004284949,0.0123752971635446,0.44118211759145753,0.0021966609552758706,2
77_132_0,34.854993556721915,-116.38238952610497,0.0,0.033107927155865025,0.0030626277240969244,0.4129103600801714,0.0015472025884361424,7
78_272_0,47.06030555,-120.09479165833334,0.0,0.0007364756293519014,3.3127982485233213e-07,0.325708179776261,2.0457155948052077e-05,2
46_155_0,36.23778935509259,-120.30683333287038,0.0,0.0043184252811997855,9.293818697664572e-05,0.3723806080853663,0.00010582254524669808,3
66_163_1,37.35517458197764,-118.36557177129066,10.0,0.007465184788430637,0.00027547812131063564,0.3783277185339041,0.00017667762543977338,4
78_271_0,46.984322219999996,-120.0965111,0.0,0.0009708087841456882,1.8808653295696562e-05,0.35798859115095155,2.3730349320373468e-05,2
61_113_0,32.903846401960784,-117.64007189607842,0.0,0.0032806641671130152,3.404826996144622e-05,0.3680993690851735,7.124079125912542e-05,2
48_131_1,34.209960004,-119.47186000399999,10.0,0.0015399035886448848,3.622729509738249e-05,0.3314470851918425,3.3659157193492934e-05,2
66_119_1,33.55338689285714,-117.22827978571429,10.0,0.0017407605784681307,3.240889135102734e-05,0.3554836252856055,3.9482302220255e-05,4
94_143_0,36.13664762857143,-114.78209524285715,0.0,0.00046866630958757364,3.3237308337094407e-07,0.3203569053900435,1.3183350346792043e-05,10
51_198_1,40.04331334,-121.02025000500001,10.0,0.001272094268880557,0.00010348720168432108,0.3589004229142637,3.497662805448023e-05,2
72_112_1,33.03400386469072,-116.4356017984536,10.0,0.020453936797000534,0.002306458331584095,0.4000160692047083,0.000559688246445342,10
74_116_1,33.40663730621761,-116.33572538860103,10.0,0.010745848955543653,0.00035615507575588305,0.38535565933073607,0.00022994154122355184,2
77_110_1,32.96047260136986,-115.87202283013698,10.0,0.008302088912694162,0.00045894001709253287,0.37952457787546534,0.00021097891241440142,4
320_128_1,36.0865,-89.30625,10.0,0.0002678093197643278,3.9399480316556106e-07,0.28448981924153827,9.883887982615636e-06,4
64_133_1,34.70125,-117.75441665,10.0,0.0001339046598821639,0.0,0.2696978178239633,8.47476156122859e-06,4
80_119_0,33.80042198297872,-115.73136529787233,0.0,0.0028454740224959827,0.00019335904508985217,0.3639730967930597,6.158375084166374e-05,7
81_119_0,33.809154091509434,-115.65396540943397,0.0,0.005623995715050884,0.00012110270220730709,0.3714683645045762,0.00013968092091505062,2
81_120_0,33.87718589230769,-115.67626281923077,0.0,0.0016403320835565076,3.7169262715533575e-05,0.3584224229989321,3.415956287702877e-05,2
68_123_1,33.921203847179484,-117.1081410251282,10.0,0.007264327798607391,0.0002277288545035582,0.37866822163347574,0.00016582777094466624,2
80_109_1,32.92373151848118,-115.52986088797043,10.0,0.032438403856454204,0.003537047394621553,0.41736992119823396,0.0012068586809928982,0
66_281_0,47.58253703333333,-121.98151852222223,0.0,0.0006025709694697375,5.1019983408308e-06,0.3134785711287411,1.7585825541327256e-05,2
40_164_0,36.84755555833333,-121.27708333333334,0.0,0.0008034279592929834,1.0487388083713259e-06,0.32479097126330553,1.7976314241912214e-05,4
42_156_1,36.2215339371134,-120.78741580567011,10.0,0.01991831815747188,0.0012552684229710797,0.40237610959199344,0.0005071549793597683,2
75_113_1,33.1734622480663,-116.1157035,10.0,0.010344134975897161,0.0003087096121256522,0.3817849520084864,0.0002463154168761136,0
61_127_1,34.10608947777778,-117.96664502222222,10.0,0.0029793786823781466,0.00038349299207214317,0.36393762183235867,7.282910097513565e-05,2
55_123_1,33.656858976923075,-118.47946153076924,10.0,0.0008703802892340653,9.021827174416113e-07,0.352955077155753,1.9399838362693817e-05,2
45_155_0,36.23177419032258,-120.42956451290323,0.0,0.0019416175682913765,4.8635343883872554e-05,0.35767996551558984,4.471780990544474e-05,2
67_281_1,47.60817777333333,-121.82833703851851,10.0,0.002811997857525442,4.758696489231136e-05,0.36231321560256163,5.7042575959614116e-05,3
74_110_1,32.90290152768595,-116.22278855867768,10.0,0.012921799678628816,0.0017891863968702057,0.39417811382500034,0.0003191446156019799,10
76_95_0,31.60206589302326,-115.63914341395348,0.0,0.0028454740224959827,5.417552476489861e-05,0.35126172949836554,5.943149455844932e-05,5
32_188_0,38.74752228343646,-122.89472468758947,0.0,0.01134841992501339,0.0010366500869825688,0.39017254215592795,0.00030312661560316835,7
63_149_0,36.07861217692307,-118.31938782115384,0.0,0.0032806641671130152,0.00011279697157149236,0.36347707582984523,6.797894912222758e-05,2
67_283_0,47.768551526081424,-121.8744325721374,0.0,0.009808516336368506,0.00031979579115996057,0.38541532268469536,0.0003255651358895859,5
134_207_0,42.41447196510904,-111.51810747850467,0.0,0.005557043385109802,0.0001897099475215486,0.37231563072551194,0.00013822811061453316,2
20_210_0,40.31191142025452,-124.95253076929421,0.0,0.0020085698982324584,4.9265943539746914e-05,0.35732912270628486,4.38081403122205e-05,5
73_99_0,31.900730391176474,-116.05838725588235,0.0,0.002175950723085163,5.969651431148861e-05,0.3663433119534958,4.619294006983877e-05,5
67_139_0,35.307442858095236,-117.65588095142857,0.0,0.005690948044991965,0.00018384887844415565,0.374359295695219,0.0001242221581689636,5
45_156_0,36.26830881764706,-120.44577451176471,0.0,0.0020420460632029993,4.1431403412099614e-05,0.3542484435220872,4.2496081443908036e-05,2
36_185_0,38.56860437979798,-122.30760017171716,0.0,0.011214515265131226,0.00044965955285830995,0.38946037209423606,0.00025428962168292323,11
72_101_0,32.05305303181819,-116.20544317954545,0.0,0.002678093197643278,1.9402051933883736e-05,0.3463219523505884,6.447800462236109e-05,5
374_125_0,35.29961112222222,-83.32586109444445,0.0,0.0004017139796464917,3.373361625899625e-05,0.31385733948327854,1.1923787442526174e-05,9
65_153_0,36.4345,-118.18912499999999,0.0,0.00023433315479378682,4.952226896309671e-07,0.3225743750337455,8.955094291248966e-06,5
60_286_2,47.89533333846154,-122.89441026153847,20.0,0.0008369041242635244,3.408695738679828e-05,0.3495804613170121,2.35908181420487e-05,10
59_123_0,33.73076666571429,-118.0691619,0.0,0.0022429030530262454,4.3404915535510305e-05,0.3448665997067618,5.066538713173501e-05,5
36_152_1,35.75089655344828,-121.30777873965518,10.0,0.0036823781467595074,0.00023334002672222845,0.3555428598633626,9.124525584656659e-05,11
59_141_0,35.306872893721284,-118.54911357947934,0.0,0.030463310123192287,0.0038768806120283786,0.41466427907105874,0.0007885925156865454,2
76_278_0,47.525666666666666,-120.63048148888889,0.0,0.0006025709694697375,2.947294108386724e-07,0.3052087377648814,1.8589907008606396e-05,2
71_119_2,33.64644047321429,-116.71372618928571,20.0,0.0034145688269951796,8.91787622259337e-05,0.3686080947680158,7.528308809713267e-05,4
48_132_0,34.28697059084968,-119.4767614372549,0.0,0.0030798071772897696,2.9525391647767575e-05,0.35846543386173546,6.861376554880224e-05,5
65_150_1,36.18770531159421,-118.16141062753623,10.0,0.0033476164970540974,6.41357678033162e-05,0.3635345803263925,8.692142848189385e-05,4
